COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-04 20:05:25","855584","15.05754948","0.00224","97.5517","117.9778","143.917","285.3949","0","999","2033","0.000016754","0.00000182","0","3089691","0 OBJECT U","1 47950U 21022U   21216.83710481  .00000182  00000-0  16754-4 0  9994","2 47950  97.5517 117.9778 0022400 143.9170 285.3949 15.05754948 20330","2021-022U","47950","6927.326","95.633","564.708","533.674","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-04 20:05:25","855584","15.05754948","0.00224","97.5517","117.9778","143.917","285.3949","0","999","2033","0.000016754","0.00000182","0","3089704","0 OBJECT U","1 47950U 21022U   21216.83710481  .00000182  00000-0  16754-4 0  9994","2 47950  97.5517 117.9778 0022400 143.9170 285.3949 15.05754948 20330","2021-022U","47950","6927.326","95.633","564.708","533.674","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-05 04:24:39","665088","15.0575501","0.0022454","97.5516","118.3171","142.7706","4.6558","0","999","2038","0.000015462","0.00000163","0","3089871","0 OBJECT U","1 47950U 21022U   21217.18379242  .00000163  00000-0  15462-4 0  9993","2 47950  97.5516 118.3171 0022454 142.7706   4.6558 15.05755010 20386","2021-022U","47950","6927.326","95.633","564.746","533.636","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-05 12:11:46","15872","15.05754763","0.002249","97.5518","118.6348","141.698","322.9885","0","999","2043","0.000012108","0.00000114","0","3090141","0 OBJECT U","1 47950U 21022U   21217.50817148  .00000114  00000-0  12108-4 0  9991","2 47950  97.5518 118.6348 0022490 141.6980 322.9885 15.05754763 20438","2021-022U","47950","6927.327","95.633","564.771","533.612","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-05 12:11:46","15872","15.05754763","0.002249","97.5518","118.6348","141.698","322.9885","0","999","2043","0.000012108","0.00000114","0","3090160","0 OBJECT U","1 47950U 21022U   21217.50817148  .00000114  00000-0  12108-4 0  9991","2 47950  97.5518 118.6348 0022490 141.6980 322.9885 15.05754763 20438","2021-022U","47950","6927.327","95.633","564.771","533.612","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-05 20:05:56","16096","15.05754916","0.0022445","97.5518","118.9571","140.6088","307.9025","0","999","2048","0.000012198","0.00000116","0","3090321","0 OBJECT U","1 47950U 21022U   21217.83745389  .00000116  00000-0  12198-4 0  9995","2 47950  97.5518 118.9571 0022445 140.6088 307.9025 15.05754916 20481","2021-022U","47950","6927.326","95.633","564.740","533.643","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-05 20:05:56","16096","15.05754916","0.0022445","97.5518","118.9571","140.6088","307.9025","0","999","2048","0.000012198","0.00000116","0","3090344","0 OBJECT U","1 47950U 21022U   21217.83745389  .00000116  00000-0  12198-4 0  9995","2 47950  97.5518 118.9571 0022445 140.6088 307.9025 15.05754916 20481","2021-022U","47950","6927.326","95.633","564.740","533.643","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-06 04:23:43","307232","15.0575529","0.0022523","97.5517","119.2954","139.5532","21.6503","0","999","2053","0.000013922","0.00000141","0","3090535","0 OBJECT U","1 47950U 21022U   21218.18314013  .00000141  00000-0  13922-4 0  9994","2 47950  97.5517 119.2954 0022523 139.5532  21.6503 15.05755290 20530","2021-022U","47950","6927.325","95.633","564.793","533.588","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-06 12:25:50","17728","15.05755603","0.0022541","97.5516","119.623","138.4655","36.4551","0","999","2058","0.000014888","0.00000155","0","3090577","0 OBJECT U","1 47950U 21022U   21218.51794002  .00000155  00000-0  14888-4 0  9998","2 47950  97.5516 119.6230 0022541 138.4655  36.4551 15.05755603 20584","2021-022U","47950","6927.324","95.633","564.804","533.574","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-06 20:01:32","317248","15.05756402","0.002249","97.5514","119.9329","137.6459","311.6525","0","999","2063","0.000019296","0.00000219","0","3090904","0 OBJECT U","1 47950U 21022U   21218.83440182  .00000219  00000-0  19296-4 0  9999","2 47950  97.5514 119.9329 0022490 137.6459 311.6525 15.05756402 20633","2021-022U","47950","6927.322","95.633","564.766","533.607","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-06 20:01:32","317248","15.05756402","0.002249","97.5514","119.9329","137.6459","311.6525","0","999","2063","0.000019296","0.00000219","0","3090924","0 OBJECT U","1 47950U 21022U   21218.83440182  .00000219  00000-0  19296-4 0  9999","2 47950  97.5514 119.9329 0022490 137.6459 311.6525 15.05756402 20633","2021-022U","47950","6927.322","95.633","564.766","533.607","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-07 04:17:49","909632","15.0575692","0.0022541","97.5514","120.2704","136.5419","19.8268","0","999","2068","0.000021535","0.00000252","0","3091195","0 OBJECT U","1 47950U 21022U   21219.17904988  .00000252  00000-0  21535-4 0  9992","2 47950  97.5514 120.2704 0022541 136.5419  19.8268 15.05756920 20687","2021-022U","47950","6927.320","95.633","564.800","533.570","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-07 13:41:56","155776","15.05757637","0.0022503","97.5514","120.654","135.1575","343.3883","0","999","2074","0.000025077","0.00000303","0","3091387","0 OBJECT U","1 47950U 21022U   21219.57078884  .00000303  00000-0  25077-4 0  9995","2 47950  97.5514 120.6540 0022503 135.1575 343.3883 15.05757637 20746","2021-022U","47950","6927.318","95.633","564.772","533.594","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-07 13:41:56","155776","15.05757637","0.0022503","97.5514","120.654","135.1575","343.3883","0","999","2074","0.000025077","0.00000303","0","3091404","0 OBJECT U","1 47950U 21022U   21219.57078884  .00000303  00000-0  25077-4 0  9995","2 47950  97.5514 120.6540 0022503 135.1575 343.3883 15.05757637 20746","2021-022U","47950","6927.318","95.633","564.772","533.594","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-07 21:25:50","595744","15.05758508","0.0022498","97.5513","120.9695","134.2549","289.5276","0","999","2079","0.000030094","0.00000376","0","3091656","0 OBJECT U","1 47950U 21022U   21219.89294671  .00000376  00000-0  30094-4 0  9999","2 47950  97.5513 120.9695 0022498 134.2549 289.5276 15.05758508 20793","2021-022U","47950","6927.315","95.633","564.765","533.595","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-07 21:25:50","595744","15.05758508","0.0022498","97.5513","120.9695","134.2549","289.5276","0","999","2079","0.000030094","0.00000376","0","3091669","0 OBJECT U","1 47950U 21022U   21219.89294671  .00000376  00000-0  30094-4 0  9999","2 47950  97.5513 120.9695 0022498 134.2549 289.5276 15.05758508 20793","2021-022U","47950","6927.315","95.633","564.765","533.595","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-08 05:38:29","647968","15.05759555","0.0022577","97.5513","121.3042","133.2327","343.9233","0","999","2084","0.000035603","0.00000456","0","3091946","0 OBJECT U","1 47950U 21022U   21220.23506537  .00000456  00000-0  35603-4 0  9996","2 47950  97.5513 121.3042 0022577 133.2327 343.9233 15.05759555 20842","2021-022U","47950","6927.312","95.633","564.817","533.537","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-08 13:37:52","330656","15.05760341","0.0022558","97.5515","121.6304","132.0106","348.5837","0","999","2089","0.000039276","0.0000051","0","3092127","0 OBJECT U","1 47950U 21022U   21220.56796679  .00000510  00000-0  39276-4 0  9991","2 47950  97.5515 121.6304 0022558 132.0106 348.5837 15.05760341 20890","2021-022U","47950","6927.310","95.633","564.801","533.548","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-08 13:37:52","330656","15.05760341","0.0022558","97.5515","121.6304","132.0106","348.5837","0","999","2089","0.000039276","0.0000051","0","3092154","0 OBJECT U","1 47950U 21022U   21220.56796679  .00000510  00000-0  39276-4 0  9991","2 47950  97.5515 121.6304 0022558 132.0106 348.5837 15.05760341 20890","2021-022U","47950","6927.310","95.633","564.801","533.548","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-08 19:52:30","423360","15.0576151","0.0022477","97.5512","121.885","131.1447","318.8441","0","999","2093","0.000045869","0.00000606","0","3092368","0 OBJECT U","1 47950U 21022U   21220.82812990  .00000606  00000-0  45869-4 0  9996","2 47950  97.5512 121.8850 0022477 131.1447 318.8441 15.05761510 20938","2021-022U","47950","6927.306","95.633","564.742","533.601","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-08 19:52:30","423360","15.0576151","0.0022477","97.5512","121.885","131.1447","318.8441","0","999","2093","0.000045869","0.00000606","0","3092393","0 OBJECT U","1 47950U 21022U   21220.82812990  .00000606  00000-0  45869-4 0  9996","2 47950  97.5512 121.8850 0022477 131.1447 318.8441 15.05761510 20938","2021-022U","47950","6927.306","95.633","564.742","533.601","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-09 04:09:04","424832","15.05763096","0.0022587","97.5514","122.2228","130.2358","27.8645","0","999","2098","0.000054541","0.00000732","0","3092538","0 OBJECT U","1 47950U 21022U   21221.17296788  .00000732  00000-0  54541-4 0  9993","2 47950  97.5514 122.2228 0022587 130.2358  27.8645 15.05763096 20986","2021-022U","47950","6927.301","95.633","564.813","533.520","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-09 12:11:57","418944","15.05764155","0.0022662","97.5514","122.5511","129.0978","45.6333","0","999","2103","0.000058643","0.00000792","0","3092833","0 OBJECT U","1 47950U 21022U   21221.50830346  .00000792  00000-0  58643-4 0  9997","2 47950  97.5514 122.5511 0022662 129.0978  45.6333 15.05764155 21038","2021-022U","47950","6927.298","95.633","564.862","533.464","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-09 12:11:57","418944","15.05764155","0.0022662","97.5514","122.5511","129.0978","45.6333","0","999","2103","0.000058643","0.00000792","0","3092865","0 OBJECT U","1 47950U 21022U   21221.50830346  .00000792  00000-0  58643-4 0  9997","2 47950  97.5514 122.5511 0022662 129.0978  45.6333 15.05764155 21038","2021-022U","47950","6927.298","95.633","564.862","533.464","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-09 19:46:51","674880","15.05765658","0.0022568","97.5511","122.8603","127.8448","318.2614","0","999","2108","0.000066184","0.00000902","0","3093042","0 OBJECT U","1 47950U 21022U   21221.82420920  .00000902  00000-0  66184-4 0  9997","2 47950  97.5511 122.8603 0022568 127.8448 318.2614 15.05765658 21088","2021-022U","47950","6927.293","95.632","564.792","533.525","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-09 19:46:51","674880","15.05765658","0.0022568","97.5511","122.8603","127.8448","318.2614","0","999","2108","0.000066184","0.00000902","0","3093053","0 OBJECT U","1 47950U 21022U   21221.82420920  .00000902  00000-0  66184-4 0  9997","2 47950  97.5511 122.8603 0022568 127.8448 318.2614 15.05765658 21088","2021-022U","47950","6927.293","95.632","564.792","533.525","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-10 04:04:38","100288","15.05767109","0.0022627","97.5511","123.1985","126.8163","31.9447","0","999","2113","0.000072225","0.0000099","0","3093259","0 OBJECT U","1 47950U 21022U   21222.16988542  .00000990  00000-0  72225-4 0  9994","2 47950  97.5511 123.1985 0022627 126.8163  31.9447 15.05767109 21136","2021-022U","47950","6927.289","95.632","564.828","533.480","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-10 11:20:59","105184","15.05768349","0.0022718","97.5514","123.4955","125.9728","234.3651","0","999","2118","0.000076818","0.00001057","0","3093494","0 OBJECT U","1 47950U 21022U   21222.47290631  .00001057  00000-0  76818-4 0  9990","2 47950  97.5514 123.4955 0022718 125.9728 234.3651 15.05768349 21185","2021-022U","47950","6927.285","95.632","564.888","533.413","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-10 11:20:59","105184","15.05768349","0.0022718","97.5514","123.4955","125.9728","234.3651","0","999","2118","0.000076818","0.00001057","0","3093515","0 OBJECT U","1 47950U 21022U   21222.47290631  .00001057  00000-0  76818-4 0  9990","2 47950  97.5514 123.4955 0022718 125.9728 234.3651 15.05768349 21185","2021-022U","47950","6927.285","95.632","564.888","533.413","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-10 19:19:26","699232","15.0577015","0.0022801","97.5512","123.8209","125.3498","234.9883","0","999","2123","0.000085909","0.00001189","0","3093699","0 OBJECT U","1 47950U 21022U   21222.80517013  .00001189  00000-0  85909-4 0  9990","2 47950  97.5512 123.8209 0022801 125.3498 234.9883 15.05770150 21232","2021-022U","47950","6927.280","95.632","564.940","533.350","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-10 19:19:26","699232","15.0577015","0.0022801","97.5512","123.8209","125.3498","234.9883","0","999","2123","0.000085909","0.00001189","0","3093716","0 OBJECT U","1 47950U 21022U   21222.80517013  .00001189  00000-0  85909-4 0  9990","2 47950  97.5512 123.8209 0022801 125.3498 234.9883 15.05770150 21232","2021-022U","47950","6927.280","95.632","564.940","533.350","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-11 03:17:54","326976","15.05771741","0.0022862","97.5511","124.1458","124.4329","235.9073","0","999","2128","0.000092233","0.00001282","0","3093949","0 OBJECT U","1 47950U 21022U   21223.13743434  .00001282  00000-0  92233-4 0  9997","2 47950  97.5511 124.1458 0022862 124.4329 235.9073 15.05771741 21285","2021-022U","47950","6927.275","95.632","564.977","533.303","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-11 11:16:21","984960","15.05773116","0.0022925","97.5513","124.4712","123.3657","236.9782","0","999","2133","0.000096536","0.00001344","0","3094243","0 OBJECT U","1 47950U 21022U   21223.46969890  .00001344  00000-0  96536-4 0  9998","2 47950  97.5513 124.4712 0022925 123.3657 236.9782 15.05773116 21337","2021-022U","47950","6927.271","95.632","565.016","533.255","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-11 11:16:21","984960","15.05773116","0.0022925","97.5513","124.4712","123.3657","236.9782","0","999","2133","0.000096536","0.00001344","0","3094268","0 OBJECT U","1 47950U 21022U   21223.46969890  .00001344  00000-0  96536-4 0  9998","2 47950  97.5513 124.4712 0022925 123.3657 236.9782 15.05773116 21337","2021-022U","47950","6927.271","95.632","565.016","533.255","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-11 19:14:49","573824","15.05774736","0.0022889","97.5513","124.7964","122.3379","238.0082","0","999","2138","0.00010237","0.00001429","0","3094453","0 OBJECT U","1 47950U 21022U   21223.80196266  .00001429  00000-0  10237-3 0  9992","2 47950  97.5513 124.7964 0022889 122.3379 238.0082 15.05774736 21388","2021-022U","47950","6927.266","95.632","564.986","533.275","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-11 19:14:49","573824","15.05774736","0.0022889","97.5513","124.7964","122.3379","238.0082","0","999","2138","0.00010237","0.00001429","0","3094490","0 OBJECT U","1 47950U 21022U   21223.80196266  .00001429  00000-0  10237-3 0  9992","2 47950  97.5513 124.7964 0022889 122.3379 238.0082 15.05774736 21388","2021-022U","47950","6927.266","95.632","564.986","533.275","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-12 04:48:58","688928","15.05776295","0.0022928","97.5514","125.1867","121.1196","239.2297","0","999","2144","0.00010568","0.00001478","0","3094734","0 OBJECT U","1 47950U 21022U   21224.20067927  .00001478  00000-0  10568-3 0  9999","2 47950  97.5514 125.1867 0022928 121.1196 239.2297 15.05776295 21444","2021-022U","47950","6927.261","95.632","565.009","533.243","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-12 12:47:26","292480","15.05777223","0.0023001","97.5514","125.5122","120.0654","240.2854","0","999","2149","0.00010594","0.00001482","0","3094971","0 OBJECT U","1 47950U 21022U   21224.53294320  .00001482  00000-0  10594-3 0  9998","2 47950  97.5514 125.5122 0023001 120.0654 240.2854 15.05777223 21490","2021-022U","47950","6927.258","95.632","565.056","533.190","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-12 12:47:26","292480","15.05777223","0.0023001","97.5514","125.5122","120.0654","240.2854","0","999","2149","0.00010594","0.00001482","0","3094993","0 OBJECT U","1 47950U 21022U   21224.53294320  .00001482  00000-0  10594-3 0  9998","2 47950  97.5514 125.5122 0023001 120.0654 240.2854 15.05777223 21490","2021-022U","47950","6927.258","95.632","565.056","533.190","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-12 22:21:35","379936","15.05778703","0.0023002","97.551","125.9028","118.7796","241.575","0","999","2155","0.00010808","0.00001513","0","3095224","0 OBJECT U","1 47950U 21022U   21224.93165949  .00001513  00000-0  10808-3 0  9999","2 47950  97.5510 125.9028 0023002 118.7796 241.5750 15.05778703 21557","2021-022U","47950","6927.253","95.632","565.052","533.184","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-13 01:32:58","396128","15.05779078","0.0023008","97.5511","126.0328","118.2997","242.0549","0","999","2157","0.00010788","0.0000151","0","3095385","0 OBJECT U","1 47950U 21022U   21225.06456477  .00001510  00000-0  10788-3 0  9997","2 47950  97.5511 126.0328 0023008 118.2997 242.0549 15.05779078 21577","2021-022U","47950","6927.252","95.632","565.055","533.179","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-13 12:42:48","976128","15.05779893","0.0023084","97.5511","126.4886","116.9008","243.4543","0","999","2164","0.00010377","0.0000145","0","3095469","0 OBJECT U","1 47950U 21022U   21225.52973352  .00001450  00000-0  10377-3 0  9991","2 47950  97.5511 126.4886 0023084 116.9008 243.4543 15.05779893 21644","2021-022U","47950","6927.250","95.632","565.106","533.124","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-13 20:41:16","571040","15.05780644","0.0023084","97.551","126.8138","115.6764","244.6838","0","999","2169","0.00010146","0.00001416","0","3095839","0 OBJECT U","1 47950U 21022U   21225.86199735  .00001416  00000-0  10146-3 0  9999","2 47950  97.5510 126.8138 0023084 115.6764 244.6838 15.05780644 21693","2021-022U","47950","6927.247","95.631","565.103","533.122","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-13 20:41:16","571040","15.05780644","0.0023084","97.551","126.8138","115.6764","244.6838","0","999","2169","0.00010146","0.00001416","0","3095871","0 OBJECT U","1 47950U 21022U   21225.86199735  .00001416  00000-0  10146-3 0  9999","2 47950  97.5510 126.8138 0023084 115.6764 244.6838 15.05780644 21693","2021-022U","47950","6927.247","95.631","565.103","533.122","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-14 04:39:44","107200","15.05781413","0.0023084","97.5511","127.1392","114.5923","245.7708","0","999","2174","0.000099439","0.00001387","0","3096082","0 OBJECT U","1 47950U 21022U   21226.19426050  .00001387  00000-0  99439-4 0  9999","2 47950  97.5511 127.1392 0023084 114.5923 245.7708 15.05781413 21744","2021-022U","47950","6927.245","95.631","565.101","533.119","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-14 12:38:11","613984","15.05781805","0.0023169","97.5513","127.4651","113.595","246.767","0","999","2179","0.000095746","0.00001333","0","3096321","0 OBJECT U","1 47950U 21022U   21226.52652331  .00001333  00000-0  95746-4 0  9997","2 47950  97.5513 127.4651 0023169 113.5950 246.7670 15.05781805 21799","2021-022U","47950","6927.244","95.631","565.159","533.059","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-14 12:38:11","613984","15.05781805","0.0023169","97.5513","127.4651","113.595","246.767","0","999","2179","0.000095746","0.00001333","0","3096333","0 OBJECT U","1 47950U 21022U   21226.52652331  .00001333  00000-0  95746-4 0  9997","2 47950  97.5513 127.4651 0023169 113.5950 246.7670 15.05781805 21799","2021-022U","47950","6927.244","95.631","565.159","533.059","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-14 20:36:39","174336","15.05782158","0.0023165","97.5512","127.7905","112.3932","247.9723","0","999","2184","0.000090626","0.00001259","0","3096489","0 OBJECT U","1 47950U 21022U   21226.85878674  .00001259  00000-0  90626-4 0  9992","2 47950  97.5512 127.7905 0023165 112.3932 247.9723 15.05782158 21846","2021-022U","47950","6927.243","95.631","565.155","533.061","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-14 20:36:39","174336","15.05782158","0.0023165","97.5512","127.7905","112.3932","247.9723","0","999","2184","0.000090626","0.00001259","0","3096504","0 OBJECT U","1 47950U 21022U   21226.85878674  .00001259  00000-0  90626-4 0  9992","2 47950  97.5512 127.7905 0023165 112.3932 247.9723 15.05782158 21846","2021-022U","47950","6927.243","95.631","565.155","533.061","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-15 04:35:06","741600","15.0578249","0.0023181","97.551","128.1157","111.2453","249.1246","0","999","2189","0.000085778","0.00001188","0","3096799","0 OBJECT U","1 47950U 21022U   21227.19105025  .00001188  00000-0  85778-4 0  9996","2 47950  97.5510 128.1157 0023181 111.2453 249.1246 15.05782490 21890","2021-022U","47950","6927.242","95.631","565.165","533.049","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-15 12:33:34","247520","15.05782636","0.0023202","97.5513","128.4414","110.2334","250.1361","0","999","2194","0.00008096","0.00001118","0","3096993","0 OBJECT U","1 47950U 21022U   21227.52331305  .00001118  00000-0  80960-4 0  9996","2 47950  97.5513 128.4414 0023202 110.2334 250.1361 15.05782636 21941","2021-022U","47950","6927.241","95.631","565.179","533.034","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-15 18:56:20","277312","15.0578286","0.0023227","97.5511","128.7018","109.3783","250.9943","0","999","2198","0.000077137","0.00001062","0","3097180","0 OBJECT U","1 47950U 21022U   21227.78912358  .00001062  00000-0  77137-4 0  9997","2 47950  97.5511 128.7018 0023227 109.3783 250.9943 15.05782860 21983","2021-022U","47950","6927.241","95.631","565.196","533.016","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-15 18:56:20","277312","15.0578286","0.0023227","97.5511","128.7018","109.3783","250.9943","0","999","2198","0.000077137","0.00001062","0","3097200","0 OBJECT U","1 47950U 21022U   21227.78912358  .00001062  00000-0  77137-4 0  9997","2 47950  97.5511 128.7018 0023227 109.3783 250.9943 15.05782860 21983","2021-022U","47950","6927.241","95.631","565.196","533.016","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-16 04:30:29","300832","15.05783375","0.0023274","97.5511","129.0923","107.8766","252.5","0","999","2204","0.000073805","0.00001014","0","3097413","0 OBJECT U","1 47950U 21022U   21228.18783913  .00001014  00000-0  73805-4 0  9990","2 47950  97.5511 129.0923 0023274 107.8766 252.5000 15.05783375 22040","2021-022U","47950","6927.239","95.631","565.227","532.982","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-16 12:28:56","767008","15.05783694","0.0023319","97.5514","129.4178","106.8951","253.482","0","999","2209","0.000070689","0.00000968","0","3097703","0 OBJECT U","1 47950U 21022U   21228.52010147  .00000968  00000-0  70689-4 0  9994","2 47950  97.5514 129.4178 0023319 106.8951 253.4820 15.05783694 22093","2021-022U","47950","6927.238","95.631","565.257","532.949","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-16 17:16:01","260192","15.05783953","0.0023317","97.5514","129.6129","106.2638","254.115","0","999","2212","0.00006949","0.00000951","0","3097741","0 OBJECT U","1 47950U 21022U   21228.71945903  .00000951  00000-0  69490-4 0  9992","2 47950  97.5514 129.6129 0023317 106.2638 254.1150 15.05783953 22121","2021-022U","47950","6927.237","95.631","565.255","532.950","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-16 20:27:24","248736","15.0578394","0.0023344","97.5514","129.7431","105.6382","254.7398","0","999","2214","0.000067069","0.00000916","0","3097890","0 OBJECT U","1 47950U 21022U   21228.85236399  .00000916  00000-0  67069-4 0  9990","2 47950  97.5514 129.7431 0023344 105.6382 254.7398 15.05783940 22145","2021-022U","47950","6927.237","95.631","565.273","532.931","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-08-17 04:25:51","733920","15.0578436","0.0023361","97.5513","130.0682","104.5062","255.8751","0","999","2219","0.000064705","0.00000881","0","3098100","0 OBJECT U","1 47950U 21022U   21229.18462655  .00000881  00000-0  64705-4 0  9998","2 47950  97.5513 130.0682 0023361 104.5062 255.8751 15.05784360 22196","2021-022U","47950","6927.236","95.631","565.284","532.918","0"
